file_name,signed_url
Aaron_Judge_NYA_2024.jpg,https://storage.googleapis.com/mlb-headshots/Aaron_Judge_NYA_2024.jpg?X-Goog-Algorithm=GOOG4-RSA-SHA256&X-Goog-Credential=gcloud-images%40gem-rush-007.iam.gserviceaccount.com%2F20250107%2Fauto%2Fstorage%2Fgoog4_request&X-Goog-Date=20250107T225658Z&X-Goog-Expires=604800&X-Goog-SignedHeaders=host&X-Goog-Signature=88c8f537257e1672a01441676715b4a9852106ceb79adc17ba00c5809c643e8966cb75eb719d2639d892ef52bc54d5aa0e250d21defc5581dad64953bf31de564dc7d1fb3d8bdb73244051a8b9cbbbef9ac1e328ad323d167143f17bc8e1a258e8010c401b82e69bc0cad5774818afc94c2c49862400a07658f77f111b235d5de2fb3d5508cdac6b83d08ac0f3c0e8174420e23cdc073d6b86538315a9db7c1518b6bc97a94fdbb9e47734cf9f8c83a7960bbefdbb286d32e4bea2fcf878169f6f1547fb78ada4bb20fe42fe85dd1bc4a95a173f23fa144b3aa731286a40c4d8ffb9c24060a121af60bea3f9050299b5f8e8de1e598870cd073e66e5dc2e59a3
Aaron_Nola_PHI_2024.jpg,https://storage.googleapis.com/mlb-headshots/Aaron_Nola_PHI_2024.jpg?X-Goog-Algorithm=GOOG4-RSA-SHA256&X-Goog-Credential=gcloud-images%40gem-rush-007.iam.gserviceaccount.com%2F20250107%2Fauto%2Fstorage%2Fgoog4_request&X-Goog-Date=20250107T225658Z&X-Goog-Expires=604800&X-Goog-SignedHeaders=host&X-Goog-Signature=3bf61e4dbe8c22c8cad906986f2dde2613bac96296774674a317dd1e2a9f4e269d3da440a6f430aba0a0f356707a248f63d34665cd157292eb3e590831d6186fe01c01889b599928830ce9c005f676533f667e9036842a2e09fb02e4dc57af1801e30adb22c773926859ec0df672e61a984dc3531d1c6cb8e385954e552aa9bfdc6acfedf35122f6ea476b90e3a65bb246fb638af542efae2f30b9b5bc0e502d1d725a262f0098c737df902efe6bb7fe1398fcb5e831e9c882f5d0c25de2ed7a092f1176417eca6b876d2219f7d6d6bd66259cc3136444d201ec44be78e1b74e12dc1ab1cb0a7d37e1748c658eee308c1abf5a2d0cb90d195119fdd683c3adb9
Aaron_Schunk_COL_2024.jpg,https://storage.googleapis.com/mlb-headshots/Aaron_Schunk_COL_2024.jpg?X-Goog-Algorithm=GOOG4-RSA-SHA256&X-Goog-Credential=gcloud-images%40gem-rush-007.iam.gserviceaccount.com%2F20250107%2Fauto%2Fstorage%2Fgoog4_request&X-Goog-Date=20250107T225658Z&X-Goog-Expires=604800&X-Goog-SignedHeaders=host&X-Goog-Signature=202ebe84d99620e8bbb3f9f78c239c29e4530af33f97a10999bc60f780115c4f1f6d54a11b0e3ee3bd2d8ed8044ff0ee35f83cbfddff8318dd5706968e07dfa9e1b6c54df820aea64fbcd7611fab992bafbf9f14137cf5192dfae30657c0fd0288742c1665663ee1161c0b7ca452618bffdfe60f159a26ebcce53e4779637cab3e71a765b30149047d8f3d5da9a50a5fab22da321278562a0e7aae94e6d9330d26c348c69ea829060f41d8424890480d93b4dac698078323b488c2be441842162fc54019ecd6c685000341f5c7e3867e789713b3ec0590b89e65f5056d940a013146a6f584841c68a15d3d2ebc621b4e9c1c278c4922578ac3b51b5a578db847
Abner_Uribe_MIL_2024.jpg,https://storage.googleapis.com/mlb-headshots/Abner_Uribe_MIL_2024.jpg?X-Goog-Algorithm=GOOG4-RSA-SHA256&X-Goog-Credential=gcloud-images%40gem-rush-007.iam.gserviceaccount.com%2F20250107%2Fauto%2Fstorage%2Fgoog4_request&X-Goog-Date=20250107T225658Z&X-Goog-Expires=604800&X-Goog-SignedHeaders=host&X-Goog-Signature=a9cbd09dfa461b9bbc3d77caf89dad4322a33b9dc1c73c5357050129a0745fbccd7e92d9f0b453b6bc4efcf07a28375da2c35aa011c960c2ec91453ac0bc68232c1c2ee0a388285b1e3db7ba66bff56cb76a04e59729e22e922654e276a8179d0c73dbb81a12723779a810ba3f48b3d4f503b7caa8ca59601f7f1bacb7bcdd8b9ba468b1da595c0cac03339ca62833d0b899ba1ea69ada07e93ca3432412a5a44489c8c2f96209d148aec5f4019e13d01a4457b1f6a44de11f7608301193320903945696f47394606c1a7c910222b582211cb2ca6868d28b7fc49fcbe845a4e382b976ba31fcf24f37e160efc530bce797bff6b98b4eda7fbda60d9f10a03523
Abraham_Toro_OAK_2024.jpg,https://storage.googleapis.com/mlb-headshots/Abraham_Toro_OAK_2024.jpg?X-Goog-Algorithm=GOOG4-RSA-SHA256&X-Goog-Credential=gcloud-images%40gem-rush-007.iam.gserviceaccount.com%2F20250107%2Fauto%2Fstorage%2Fgoog4_request&X-Goog-Date=20250107T225658Z&X-Goog-Expires=604800&X-Goog-SignedHeaders=host&X-Goog-Signature=a92ed9f9ee29a9ede781e05a76ee6e1dae64f7d2f8c68aa12f56def946a424bc8632b844619fd230ae06b2bbde562c8e8c0eadc393bd710909e69a8f14d71e43f6399634c01b550791e4cf586bae2f25875eba29a8c44663e71f34040bcdde4864a8807b5022ceb2d9cdadfa97ba7e7acf22904e144a3f555d9cdc52860fae780268dbacf52d82f2548b417c2363f6881504953f976679eb6530d2d06edefa826ff59ffe0c6f18a329de54418316b585b1ca63d33c824b2145dd421f619e9e5e640785e2a0d094e6f054e6a25da021763476e025522fe29b6c3623993b9c8357d581302fa44618f31780e33eacd3734822d6ade2386d3c4699caa4a2679ff3f2
Adael_Amador_COL_2024.jpg,https://storage.googleapis.com/mlb-headshots/Adael_Amador_COL_2024.jpg?X-Goog-Algorithm=GOOG4-RSA-SHA256&X-Goog-Credential=gcloud-images%40gem-rush-007.iam.gserviceaccount.com%2F20250107%2Fauto%2Fstorage%2Fgoog4_request&X-Goog-Date=20250107T225658Z&X-Goog-Expires=604800&X-Goog-SignedHeaders=host&X-Goog-Signature=92abd1879ce4af4ec572e3d0c7877d160e0b28cc96ff286d04305c73f1eb74cc934ed4ef13614a739d0f3cfaa9aca9ce1a25e820c1b503e9a54f0a4d99729700d33a42ec378d36ffc73066a465fa95cc8e79de9df4427061ed8e6f1d610102bfcef626a6add972e6fafadc0995870b9badc9b9c03754f09f9d581ddef2c86791afc2f1b0c34b5d55698cdecd5eca4398dcc4b2c3b5562a3ab2f7b8fcc4aeecc4a8d81b53af04c0ed7f40145c6ba52ef0aedd8c7bdadf01c8e56fa30e8564bf695e56682ad5ecc814085c16bac1f4984c632ccc7889cac80eb4a4a8c674cc503a37ea26d088ce6153ea39e4da912eea63b58b206c97fe5248acf3f88d4d6a4bad
Adam_Cimber_LAA_2024.jpg,https://storage.googleapis.com/mlb-headshots/Adam_Cimber_LAA_2024.jpg?X-Goog-Algorithm=GOOG4-RSA-SHA256&X-Goog-Credential=gcloud-images%40gem-rush-007.iam.gserviceaccount.com%2F20250107%2Fauto%2Fstorage%2Fgoog4_request&X-Goog-Date=20250107T225658Z&X-Goog-Expires=604800&X-Goog-SignedHeaders=host&X-Goog-Signature=23f762a5b7ab861c680cf8b8926f4f799dacd8a72236e14cc3b83aaf10f2104a2f3d8b6fd3c548ef4a9776854b9db8f7a9a4e77fcc82349c0ea87a81473bf45efaa3ca85d2d4a15b85bcaca98c9de53acfed7195149ebf406e5da651079a0d1867833f9df3383ecdae3ac4f421924403b96a0acfc990a084c4dca00a0c8f69258d0f76229cdad7d9aaa403fbe2f754b86b7df18cfc36baa4387ab1586f1de0c08147d62e4c06d31295cfb921aee68b9d6c9f3bd655d1cd7f43ec63e208b7a697fbb81af41d517c3c6ffc03c4ef8f9111d4d323c26a6cad24c1fb1356be7ecc50e355ab8a1aaa3a94d24e225af871188876f0d30484a4b9ffb55e8ee97a6ae51f
Adam_Duvall_ATL_2024.jpg,https://storage.googleapis.com/mlb-headshots/Adam_Duvall_ATL_2024.jpg?X-Goog-Algorithm=GOOG4-RSA-SHA256&X-Goog-Credential=gcloud-images%40gem-rush-007.iam.gserviceaccount.com%2F20250107%2Fauto%2Fstorage%2Fgoog4_request&X-Goog-Date=20250107T225658Z&X-Goog-Expires=604800&X-Goog-SignedHeaders=host&X-Goog-Signature=3d7781cc450667c120031983f2d4d447e9559b1f1cb747d995d68def5b19c19f9107d7ff071049874bab7c1a1599888bcfafac51fcff7bb46eb4f9237ee5b283de095c0b1484af82e754392d8b67b35b4b78d6e8f8b6daf6e5298b97288fb7b1d1b4e0fb9817c3f728e7717578764ce93d9e371c49b45332ff0b0f26d94e0e217ee08cc7692185548c129de7cadaea7dc014163aca23ff0871f1fef1b68d2b98460bb0b20aad801ba34b73321439af2f5c309cb0d7b397943082a0ef41c9d27d0eeb57cdc578bc4140804fe977afa6ee8182cda69e2f93144e2db6caf07ec5cb06fd58c1b6ad89bd6a74abe364d6f34038fe97947edb4850aa6a7c1fa2977731
Adam_Frazier_KCA_2024.jpg,https://storage.googleapis.com/mlb-headshots/Adam_Frazier_KCA_2024.jpg?X-Goog-Algorithm=GOOG4-RSA-SHA256&X-Goog-Credential=gcloud-images%40gem-rush-007.iam.gserviceaccount.com%2F20250107%2Fauto%2Fstorage%2Fgoog4_request&X-Goog-Date=20250107T225658Z&X-Goog-Expires=604800&X-Goog-SignedHeaders=host&X-Goog-Signature=705eb1bb65c1b2c93ed5e644b044a0b1755e28579a0ac08e545db2ac2c413616195c635d8f3cfff5ab3fedd634f37797d60bae2dcd21ac56e302a33036722fb93adf1c47d39038787d861ecdcc01c729f18478ca8e23947486f1c85786672672ef7e77a708a5dbc9f79a24e5c2c10f8ddeaece0a2dfc63b6a5b8747097dadb3bdd0e4f8089058149da44432b2e9fcdad8feee222f9422c01ec8eb4430e83df2dc97d6e0e85d0af8da806dc7b4fe89bc81cfb249cdc8bc1c4d9de1852f2781b12720a40329bdcfa71c0bbc1a2a1fae6e837a6da8d22f49176ce57826a08823571ea932182daa19f7040a4252d1a64fcf98cf1a447c7c68dd27278fdd1aea2da74
Adam_Kloffenstein_SLN_2024.jpg,https://storage.googleapis.com/mlb-headshots/Adam_Kloffenstein_SLN_2024.jpg?X-Goog-Algorithm=GOOG4-RSA-SHA256&X-Goog-Credential=gcloud-images%40gem-rush-007.iam.gserviceaccount.com%2F20250107%2Fauto%2Fstorage%2Fgoog4_request&X-Goog-Date=20250107T225658Z&X-Goog-Expires=604800&X-Goog-SignedHeaders=host&X-Goog-Signature=1a0e3da581612a758c9a705a5c2737dc7fd4348f743f55c33a2653263706c286e5bd68906c007213caa77fda4dbdbf0b0fb894db8aef6213c37046ade5c424e7cc53d8fab74590e6e69e03f5f0c44c0138d269ffa930379a5a4e604ff1fed55f1d2d69549f42f888184e75f7820c91b8521d78a182a4db45e594214ef5159df971e0d6d3a0ed4c537b66dfefe0f0641c577b1dcc151c0895a9ed7e391e3baa4e9c3e65782861abbcc52209a3cbc993d802d598cedcac1841b845d5b62597d26ad9cf9f5678665482700607e03ed696bb87be8fcd8cfa13cb404b09562f4378e018115d396769b2c6e359f97fef410e59383084de313c703b0b67bf13e2830b7c
Adam_Mazur_SDN_2024.jpg,https://storage.googleapis.com/mlb-headshots/Adam_Mazur_SDN_2024.jpg?X-Goog-Algorithm=GOOG4-RSA-SHA256&X-Goog-Credential=gcloud-images%40gem-rush-007.iam.gserviceaccount.com%2F20250107%2Fauto%2Fstorage%2Fgoog4_request&X-Goog-Date=20250107T225658Z&X-Goog-Expires=604800&X-Goog-SignedHeaders=host&X-Goog-Signature=68e56ab8d9ea56baeb660393439ac6d86fd59b52861d1b26a53b2d17bab44a97a6e5d81a9e4c0af1dd30e93b8aff0ea3e53989e01268f7f2a684a9db0e5515f51b8a24bf9498b8e510f3c589edcbcc38308aa712b4becf20af19f8416f90cad286d49b967292051737e0b2fe8b644b564a7101f42e615f68b2eebdae40c9457871c761e1c4a3c31f15acaeedafc3f4d84fdab446df02449cb06cef19f3d07e72afeff78e9c95a8e3d60609e9c8a16e66a59bf3173d24868446b6e765867cd6d1232bfbd32787589354ca0b1ca88c93f3c8a7131e7791002e9f0e398e7c3221ee4223c32e3449c87f1fb7b0e14953a5d7f567f393fc1dfc662c4cdcbe682ae219
Adam_Oller_MIA_2024.jpg,https://storage.googleapis.com/mlb-headshots/Adam_Oller_MIA_2024.jpg?X-Goog-Algorithm=GOOG4-RSA-SHA256&X-Goog-Credential=gcloud-images%40gem-rush-007.iam.gserviceaccount.com%2F20250107%2Fauto%2Fstorage%2Fgoog4_request&X-Goog-Date=20250107T225658Z&X-Goog-Expires=604800&X-Goog-SignedHeaders=host&X-Goog-Signature=cedc7e7d69f0710aa024fb873daa2e03436f8171d254811a5bd1872c75c9803bf4b71795eaf937944d644d2c7648ad514be247bf236ed0eceeaca7bf1b7951a70e47f800f861d6e773b424abfa79eddfc1302a06f2ac572b8e0b96f68dff73cfe9c3df9b7508cdd1dc3dec34ce4200842a4b8c50b4836c581d3547d8968fc551df84c009dc5cc9688f2584644de31e9799c1cb5477fa06f825ccccd9b3200c23540789c9a3f902396faf8e40e3a9728d9ab83f55faa5400d233385eb64aef156793183d12d62cc8964b2ef42340bdd3fd505462910979eb429c92666cd95e8303c08c2dba95a07cc187e49b5bbc870ce3ed2189c13ad86638ead26780d2dc7ee
Adam_Ottavino_NYN_2024.jpg,https://storage.googleapis.com/mlb-headshots/Adam_Ottavino_NYN_2024.jpg?X-Goog-Algorithm=GOOG4-RSA-SHA256&X-Goog-Credential=gcloud-images%40gem-rush-007.iam.gserviceaccount.com%2F20250107%2Fauto%2Fstorage%2Fgoog4_request&X-Goog-Date=20250107T225658Z&X-Goog-Expires=604800&X-Goog-SignedHeaders=host&X-Goog-Signature=3da178a95cabcd81d2ba7277fe7df4d19ce7e43457aa0a14f2945d410f6b149c717cb51c0335394e8c2af6c45a9e7f1ef1b58dea6392672301a94f24802426c71ac1f5606597463290843068f5387de8721374ae66fa78314a732571b25eacb2d51b11786af02fe0d7c7b2efd614d3af10c6b28a7cf950e86da342eeadf93cec136f33ac2e3963bd4f7afeeccf0ce7cd8e14b4a6f5129a5c99aaf43f5f45c353bd31cbad6638c14720edb3067e7fb9ff349eabc9b57508f7ed37388c5942dd49aeadb49e2a80ce8abf064c76152c5548d9ffc2720905ae8cd4d0e063cf6308b6a12da1828eee445f688ea6192a6fa1b75d477aa206c6713a607ca157f00e7c3b
Adbert_Alzolay_CHN_2024.jpg,https://storage.googleapis.com/mlb-headshots/Adbert_Alzolay_CHN_2024.jpg?X-Goog-Algorithm=GOOG4-RSA-SHA256&X-Goog-Credential=gcloud-images%40gem-rush-007.iam.gserviceaccount.com%2F20250107%2Fauto%2Fstorage%2Fgoog4_request&X-Goog-Date=20250107T225658Z&X-Goog-Expires=604800&X-Goog-SignedHeaders=host&X-Goog-Signature=8b950c9955f1e5a03ed058531ec22d2750bbb8915f69b3a705f843042645c027981895014b6355c1a3530fb0a530fbd2cc6c2311bd2071fc46c008e988b42481282b654949cf243f67521917fd79b796f17dcca2774599e6c04c12d8068e175e5d1596fff0d9718e67a7cb4c6f6863ef995a0821ff572b672ee4d65e91feb34ee541f09180f9b7d1aa1bfc7b5571a3d7ddda2bddec211954f84df6c32b2ffa14fffcb3bb7ed00b7e6e76aa8f073dca9e38faa23a4c248e9c11d16a4030a0d57ec8e0276d5e5cac6add1035323809450659218102b260ba91628b3d1371fe1dbf7f155bb70539f81f86a33e712b9d0f74541a6dcb3e558b27df1d2edc13b5c396
Addison_Barger_TOR_2024.jpg,https://storage.googleapis.com/mlb-headshots/Addison_Barger_TOR_2024.jpg?X-Goog-Algorithm=GOOG4-RSA-SHA256&X-Goog-Credential=gcloud-images%40gem-rush-007.iam.gserviceaccount.com%2F20250107%2Fauto%2Fstorage%2Fgoog4_request&X-Goog-Date=20250107T225658Z&X-Goog-Expires=604800&X-Goog-SignedHeaders=host&X-Goog-Signature=12fe44c3b6dc9b80482f76fdfdffa0d63fcaf342c3313fc53b67f755e9b26041455b4cc0968d047663eb712f5e005d87f73ce5226f13b29a0ced8d6374587639d405fcb659c4071f0022541204f8a69a4d29d3f3d29299580d2759639ad505666aec936e0a78e18175a11a1df09cd0ba35c93c4410dde8ae01278c9392c5ccf55b09634b7ad6a3ba052f10eb0537774d77851022f41a0b877bcdaa24db1084e47085b411168b6bbeecedf75726e6367af91623034c44e6a1b279b6ad31cb73e06e59b71400591312d08e4db1ab2de5fa2c0f2d6d47d403b3f0a24fa33d32a946a59e25f726fae3e01b46137a8ec9dcca6af61f42b670f053d966ffef8da3d87b
